time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-05-26 08:30:00-04:00,MLTrader,98651c18fff94741a2fe71123a679247,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-05-26 08:30:00-04:00,MLTrader,674d980f85e0438c83886f489173930f,SPY,buy,stop,fill,1,day,0.0,1,stock,302.1199951171875,890.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,8da080196b6c49ae82e464057a62c075,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,8da080196b6c49ae82e464057a62c075,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,230.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,ec4bc78d54ee46e198d9cc2ad2783532,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,ec4bc78d54ee46e198d9cc2ad2783532,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,347.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,ac9138005bad4424a09fee503f17a6bb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,ac9138005bad4424a09fee503f17a6bb,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,533.0,0.0
2020-08-03 08:30:00-04:00,MLTrader,517c8c13a75c4494bca7d7a3a0752be7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-08-03 08:30:00-04:00,MLTrader,8a8437b616e14aec999f532c7b78a345,SPY,buy,stop,fill,1,day,0.0,1,stock,329.16448974609375,347.0,0.0
2020-08-04 09:30:00-04:00,MLTrader,6e35acd19b134919bb6be24440ef527d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-08-04 09:30:00-04:00,MLTrader,d2a429ecd5134f84b8aecca670796c89,SPY,buy,stop,fill,1,day,0.0,1,stock,331.4700012207031,230.0,0.0
2020-12-01 09:30:00-05:00,MLTrader,d2491022f7b94c2daa0b6897d469071a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-12-01 09:30:00-05:00,MLTrader,5429578b47754edc8da802d0a6bbc23a,SPY,sell,limit,fill,1,day,0.0,1,stock,367.3920043945312,533.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,6def20fb23474e829fc57456e5359592,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,6def20fb23474e829fc57456e5359592,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,193.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,7d37335a5548404f8a1b1e6e1111ffcf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,133e22f93202453ab1f0fae0ae2dd473,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,193.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,7cb2a4d8f9674132b735720d1f49d1d4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,7cb2a4d8f9674132b735720d1f49d1d4,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,184.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,c3c3c478bb0e4868bb7843e7f6473f56,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,c3c3c478bb0e4868bb7843e7f6473f56,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,285.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,7eb251228d3b4e48a5cf0555fb6667d2,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,7eb251228d3b4e48a5cf0555fb6667d2,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,422.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,9d0bab022d7048448abecf3c0e48b6df,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,9d0bab022d7048448abecf3c0e48b6df,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,614.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,c4301e50843d4af0ad7666ce80686f21,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,536d0fe2c7db4c2ea31660bd9a5b07ec,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,285.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,8885d8bb35d44eb096abc864f1677f51,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,b4baea7a506644e2bedc1d274fd7a725,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,422.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,5ad87a279db34d82a3b1548872b46828,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,5ad87a279db34d82a3b1548872b46828,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,579.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,c721ec4c3a4b499f9b67ce0f0627bb88,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,c721ec4c3a4b499f9b67ce0f0627bb88,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,898.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,369f0e6b2bbd443db8b49d924afd7c1c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,369f0e6b2bbd443db8b49d924afd7c1c,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,1343.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,bfb6410e5b6e4a8f8905f2a595080ab7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,bfb6410e5b6e4a8f8905f2a595080ab7,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,2161.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,bc39833c17c941fc9c99ace05ac1335e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,bc39833c17c941fc9c99ace05ac1335e,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,3306.0,0.0
2022-07-15 09:30:00-04:00,MLTrader,9e0da30fd6e544f18b4a5a6c942c07fd,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,9e0da30fd6e544f18b4a5a6c942c07fd,SPY,sell,market,fill,1,gtc,0.0,1,stock,382.54998779296875,1673.0,0.0
2022-07-26 09:30:00-04:00,MLTrader,28060cdae5ae4a91be7c9d44178e6951,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-26 09:30:00-04:00,MLTrader,1f6b3b08807741d3bd5799d046dee312,SPY,buy,stop,fill,1,day,0.0,1,stock,401.6774871826172,1673.0,0.0
2022-08-02 09:30:00-04:00,MLTrader,bc2f52f9b4a24347a16c5e229f339677,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-08-02 09:30:00-04:00,MLTrader,e1235b77bd88470bb8e2dc8cde44f14f,SPY,buy,stop,fill,1,day,0.0,1,stock,414.62400512695314,2161.0,0.0
